	Store Number	City	2015 Sales	2015 Sales mean	County Number	Price per Liter mean	Zip Code	2015 Volume Sold (Liters)	2015 Volume Sold (Liters) mean	2015 Margin mean	2015 Margin sum	2015 Sales Q1	2016 Sales Q1	County Name
732	4495	GRUNDY CENTER	6526.76	47.6405839416	38.0	13.1775601106	50638	620.24	4.52729927007	15.9645985401	2187.15	858.41	745.87	Boone
733	4496	CEDAR RAPIDS	5633.62	69.5508641975	57.0	20.6423486185	52402	406.72	5.0212345679	23.2067901235	1879.75	3466.78	1061.7	Cedar
734	4497	ALDEN	1055.16	175.86	42.0	13.9836507937	50006	90.0	15.0	58.68	352.08	488.58	571.2	Black Hawk
735	4498	WINTHROP	1203.45	75.215625	10.0	15.306577381	50682	99.3	6.20625	25.175625	402.81	1423.77	469.89	Linn
736	4499	MILFORD	1563.82	120.293846154	30.0	14.5215384615	51351	134.1	10.3153846154	40.1292307692	521.68	612.48	230.88	Story
737	4500	NORTH LIBERTY	3516.73	117.224333333	52.0	13.8487301587	52317	299.25	9.975	39.1013333333	1173.04	783.72	1273.8	Pottawattamie
738	4501	FAIRFIELD	3427.7	77.9022727273	51.0	16.6933802565	52556	290.72	6.60727272727	26.0254545455	1145.12	98.64	1875.89	Black Hawk
739	4502	WATERLOO	12070.3	86.2164285714	7.0	19.5735836914	50703	781.8	5.58428571429	28.7798571429	4029.18	690.02	2780.72	Jackson
740	4503	TREYNOR	1755.27	109.704375	78.0	18.6443303571	51575	116.62	7.28875	36.668125	586.69	14183.86	2688.07	Story
741	4504	INDIANOLA	7540.5	93.0925925926	91.0	13.2133568489	50125	650.7	8.03333333333	31.0895061728	2518.25	645.24	1158.93	Polk
742	4505	JOHNSTON	2862.98	159.054444444	77.0	21.327037037	50131	143.7	7.98333333333	53.04	954.72	1968.17	1594.69	Polk
743	4506	TIFFIN	4687.48	117.187	52.0	14.3335238095	52340	411.5	10.2875	39.2935	1571.74	1227.36	1158.6	Polk
744	4507	SPENCER	1915.92	159.66	21.0	13.9484126984	51301	163.5	13.625	53.49	641.88	60.12	712.34	Pottawattamie
745	4508	SPENCER	2001.38	125.08625	21.0	14.2004761905	51301	177.0	11.0625	41.89625	670.34	1647.94	985.71	Bremer
746	4509	AMES	58422.19	134.613341014	85.0	20.9265136109	50010	3904.62	8.9968202765	44.9326497696	19500.77	726.48	2613.96	Johnson
747	4510	MALVERN	2311.44	105.065454545	65.0	11.4593073593	51551	204.0	9.27272727273	35.0536363636	771.18	1602.36	3613.12	Monona
748	4511	DES MOINES	7234.45	84.1215116279	77.0	21.8183513656	50317	415.98	4.83697674419	28.0520930233	2412.48	181.2	954.18	Dubuque
749	4512	WATERLOO	2794.26	116.4275	7.0	13.0002579365	50701	225.75	9.40625	38.87	932.88	739.88	640.56	Linn
750	4513	POLK CITY	1754.59	134.968461538	77.0	17.9266666667	50226	118.5	9.11538461538	44.9984615385	584.98	1083.54	576.0	Woodbury
751	4514	FORT DODGE	5123.98	150.705294118	94.0	16.6854201681	50501	402.0	11.8235294118	50.3308823529	1711.25	1035.12	1285.53	O'Brien
752	4515	DOWS	1821.3	165.572727273	99.0	15.1570238095	50071	124.8	11.3454545455	55.4563636364	610.02	990.98	2569.92	Washington
753	4516	OAKLAND	3953.34	87.852	78.0	16.9884444444	51560	262.8	5.84	29.336	1320.12	588.71	704.25	Mitchell
754	4517	CEDAR RAPIDS	3482.04	133.924615385	57.0	13.6207509158	52402	342.0	13.1538461538	44.7311538462	1163.01	768.96	950.39	Story
755	4518	WEST DES MOINES	3346.04	123.927407407	77.0	15.6859259259	50266	225.75	8.36111111111	41.6296296296	1124.0	775.5	1231.84	Linn
756	4519	WEST DES MOINES	4604.98	127.916111111	77.0	15.0872089947	50266	316.5	8.79166666667	43.0291666667	1549.05	1249.34	793.04	Polk
757	4520	HUXLEY	3817.14	141.375555556	85.0	15.4687830688	50124	262.5	9.72222222222	47.2066666667	1274.58	578.82	761.31	Johnson
758	4521	GRAND JUNCTION	2893.69	152.299473684	37.0	18.1920802005	50107	256.5	13.5	51.3494736842	975.64	896.16	552.12	Lee
759	4522	MONROE	2523.07	56.0682222222	50.0	16.1651500619	50170	219.96	4.888	18.7257777778	842.66	359.16	7800.73	Dubuque
760	4523	EXIRA	2869.68	151.035789474	5.0	11.7572681704	50076	273.0	14.3684210526	50.5294736842	960.06	1449.16	889.21	Polk
761	4524	NORA SPRINGS	4288.75	102.113095238	34.0	18.8827806122	50458	309.86	7.37761904762	34.2085714286	1436.76	729.12	747.0	Linn
762	4525	AKRON	4315.29	77.05875	75.0	17.007670068	51001	343.38	6.13178571429	25.8382142857	1446.94	246.9	863.16	Black Hawk
763	4527	GILMORE CITY	1474.8	105.342857143	46.0	12.8132653061	50541	165.0	11.7857142857	35.1428571429	492.0	916.18	1233.72	Sac
764	4528	MARSHALLTOWN	2405.7	114.557142857	64.0	17.4666666667	50158	157.8	7.51428571429	38.4628571429	807.72	141.0	974.85	Bremer
765	4529	BUFFALO CENTER	1413.18	141.318	95.0	12.0262857143	50424	124.5	12.45	47.124	471.24	1381.56	982.0	Appanoose
766	4530	ELY	4140.64	108.964210526	57.0	14.5009210526	52227	320.55	8.43552631579	36.5997368421	1390.79	816.75	1647.51	Adair
767	4531	AFTON	2723.76	272.376	88.0	18.3662857143	50830	214.5	21.45	91.248	912.48	121.44	2031.27	Howard
768	4532	SIOUX RAPIDS	1365.12	136.512	11.0	10.9015238095	50585	129.0	12.9	45.63	456.3	621.2	1040.85	Polk
769	4533	ST ANSGAR	1460.76	121.73	66.0	12.6198412698	50472	138.75	11.5625	40.6025	487.23	175.8	1366.49	Lyon
770	4535	DUBUQUE	3801.82	122.639354839	31.0	16.7056682028	52001	267.75	8.63709677419	40.9893548387	1270.67	1148.16	1097.53	Montgomery
771	4536	DUBUQUE	1825.69	70.2188461538	31.0	14.7668498168	52003	149.05	5.73269230769	23.77	618.02	737.28	1219.84	Johnson
772	4537	LEON	2691.18	122.326363636	27.0	14.1232467532	50144	199.5	9.06818181818	40.9109090909	900.04	3141.54	3439.22	Story
773	4538	CLARKSVILLE	3366.81	160.324285714	12.0	12.8976870748	50619	275.25	13.1071428571	53.5823809524	1125.23	483.34	1230.21	Linn
774	4539	SCRANTON	1370.6	85.6625	37.0	14.7299181548	51462	109.8	6.8625	28.56875	457.1	1273.68	5712.61	Wright
775	4540	BELLEVUE	2690.62	99.6525925926	49.0	16.8723368607	52031	182.45	6.75740740741	33.3574074074	900.65	660.9	975.68	Des Moines
776	4541	DELMAR	1942.8	71.9555555556	23.0	16.9864109347	52037	147.13	5.44925925926	24.05	649.35	678.24	1146.12	Scott
777	4542	LAURENS	1364.0	113.666666667	76.0	12.0856349206	50554	135.0	11.25	38.5116666667	462.14	546.68	1003.69	Jones
778	4543	MARION	2639.66	155.274117647	57.0	21.2326610644	52302	144.3	8.48823529412	52.1764705882	887.0	938.76	835.97	Dubuque
779	4544	OSCEOLA	2567.04	142.613333333	20.0	14.2417460317	50213	209.4	11.6333333333	47.5666666667	856.2	1396.32	704.08	Polk
780	4545	COUNCIL BLUFFS	9218.81	97.0401052632	78.0	19.7179273716	51503	567.77	5.97652631579	32.3774736842	3075.86	159.0	1163.37	Johnson
781	4546	GLIDDEN	3096.97	93.8475757576	14.0	16.9509326571	51443	206.18	6.24787878788	31.3351515152	1034.06	305.16	8147.34	Johnson
782	4547	HAMPTON	4908.65	83.1974576271	35.0	12.7800161421	50441	416.5	7.0593220339	27.7833898305	1639.22	581.04	6296.08	Linn
783	4548	WALKER	2512.82	139.601111111	57.0	12.0437301587	52352	258.0	14.3333333333	46.8144444444	842.66	1858.53	3223.73	Henry
784	4549	COLO	3042.18	138.280909091	85.0	12.1071428571	50056	289.5	13.1590909091	46.11	1014.42	1630.0	2417.4	Buchanan
785	4551	URBANA	2265.65	102.984090909	6.0	13.5675324675	52345	212.0	9.63636363636	34.5031818182	759.07	2889.19	1094.94	Black Hawk
786	4552	BUFFALO	4106.48	152.091851852	82.0	15.6658730159	52728	325.25	12.0462962963	50.9503703704	1375.66	1286.04	1944.77	Lyon
787	4553	SHEFFIELD	2808.42	127.655454545	35.0	13.2104761905	50475	243.0	11.0454545455	42.6627272727	938.58	1572.05	407.52	Story
788	4554	SIOUX CITY	2469.91	74.8457575758	97.0	16.3168686869	51103	173.35	5.25303030303	24.963030303	823.78	980.1	1078.5	Warren
789	4555	DONNELLSON	2648.94	176.596	56.0	19.1445079365	52625	154.5	10.3	58.892	883.38	508.98	1297.32	Scott
790	4556	GOLDFIELD	1026.24	146.605714286	99.0	13.1692517007	50542	84.0	12.0	49.6971428571	347.88	1403.1	593.88	Hardin
791	4557	TRAER	7020.76	58.9979831933	86.0	13.3857633053	50675	632.87	5.31823529412	19.6768067227	2341.54	2656.88	2017.2	Linn
792	4558	SIOUX CITY	9224.95	90.4406862745	97.0	16.187260212	51105	726.77	7.12519607843	30.1790196078	3078.26	13.75	1563.51	Cherokee
793	4559	OSAGE	13251.8	43.5914473684	66.0	14.8218900849	50461	1305.54	4.29453947368	14.6500986842	4453.63	991.23	2462.24	Henry
794	4560	HARLAN	3170.1	132.0875	83.0	15.5471031746	51537	240.0	10.0	44.1766666667	1060.24	675.24	942.36	Muscatine
795	4561	EVANSDALE	3116.4	155.82	7.0	19.1707142857	50707	168.75	8.4375	51.952	1039.04	541.32	1719.92	Mills
796	4562	MECHANICSVILLE	3256.5	135.6875	16.0	15.763452381	52306	233.1	9.7125	45.505	1092.12	783.06	465.4	Polk
797	4563	IRETON	2438.71	93.7965384615	84.0	19.6576739927	51027	145.5	5.59615384615	31.2753846154	813.16	509.76	881.77	Boone
798	4565	SIOUX CITY	5950.81	106.264464286	97.0	14.9406802721	51106	496.15	8.85982142857	35.6564285714	1996.76	1079.52	2167.25	Linn
799	4566	CEDAR RAPIDS	10539.77	60.2272571429	57.0	17.2368818531	52404	757.68	4.3296	20.1352	3523.66	1951.64	1574.46	Wapello
800	4567	DES MOINES	44.14	22.07	77.0	15.92	50313	3.0	1.5	7.53	15.06	538.14	4122.45	Kossuth
801	4568	SIOUX CITY	11814.59	90.1877099237	97.0	17.5915149037	51108	791.06	6.0386259542	30.1022137405	3943.39	744.15	3255.86	Henry
802	4569	SUTHERLAND	3193.5	114.053571429	71.0	14.7637244898	51058	240.0	8.57142857143	38.0835714286	1066.34	953.28	2494.59	Wapello
803	4571	ALLISON	1376.64	137.664	12.0	12.9257142857	50602	127.5	12.75	45.918	459.18	730.89	2783.38	Story
804	4572	GRUNDY CENTER	5254.75	60.3994252874	38.0	15.1046405862	50638	419.02	4.81632183908	20.197816092	1757.21	833.37	397.32	Clarke
805	4573	HAMBURG	2654.45	120.656818182	36.0	14.7214285714	51640	187.1	8.50454545455	40.3118181818	886.86	364.4	3894.84	Lee
806	4575	SLATER	4132.2	76.5222222222	85.0	17.9945546737	50244	330.44	6.11925925926	25.5585185185	1380.16	418.2	529.5	Johnson
807	4576	ARNOLDS PARK	11510.72	101.864778761	30.0	16.9739770333	51331	833.76	7.37840707965	34.1655752212	3860.71	519.21	1740.5	Woodbury
808	4577	WOODWARD	2560.53	91.4475	25.0	13.5673469388	50276	218.25	7.79464285714	30.7028571429	859.68	3684.28	5645.79	Winneshiek
809	4578	FARMINGTON	2063.89	89.7343478261	89.0	17.3989130435	52626	149.54	6.50173913043	29.9308695652	688.41	1921.02	1137.84	Polk
810	4580	WASHINGTON	4751.62	48.4859183673	92.0	19.5087530791	52353	362.36	3.69755102041	16.1779591837	1585.44	942.48	1029.58	Madison
811	4582	SPIRIT LAKE	4267.8	37.1113043478	30.0	18.19563147	51360	315.51	2.74356521739	12.4170434783	1427.96	81.6	4823.66	Polk
812	4583	MANSON	2027.48	101.374	13.0	12.4914821429	50563	192.74	9.637	34.232	684.64	1580.94	556.38	Polk
813	4584	DUMONT	3328.16	70.8119148936	12.0	14.3313576494	50602	356.45	7.58404255319	23.8708510638	1121.93	470.59	1599.72	Winneshiek
814	4585	FARLEY	2030.4	92.2909090909	31.0	11.5813852814	52046	205.5	9.34090909091	30.7854545455	677.28	1067.11	432.18	Woodbury
815	4586	ROCKWELL CITY	1286.21	80.388125	13.0	17.9656696429	50579	104.62	6.53875	26.818125	429.09	1105.62	345.0	Scott
816	4588	SIOUX CITY	26047.34	130.2367	97.0	20.7106221884	51103	1460.82	7.3041	43.44185	8688.37	2151.4	1053.54	Carroll
817	4589	SIBLEY	5082.68	52.9445833333	72.0	15.9841313112	51249	392.22	4.085625	17.7054166667	1699.72	1418.85	516.72	Polk
818	4590	CEDAR FALLS	2834.86	109.033076923	7.0	13.3059569597	50613	230.4	8.86153846154	36.71	954.46	2947.57	443.52	Polk
819	4591	CLARION	1185.12	118.512	99.0	13.8183809524	50525	92.4	9.24	40.026	400.26	1286.43	1483.71	Johnson
820	4592	EMMETSBURG	4736.39	57.7608536585	74.0	14.3965505226	50536	417.85	5.09573170732	19.3230487805	1584.49	905.03	806.11	Woodbury
821	4594	DES MOINES	5405.53	65.1268674699	77.0	17.2800609943	50312	369.02	4.44602409639	21.7651807229	1806.51	2119.86	1436.36	Muscatine
822	4595	DES MOINES	4187.69	63.4498484848	77.0	18.1656998557	50321	298.9	4.52878787879	21.1921212121	1398.68	682.26	787.78	Mitchell
823	4596	DES MOINES	5217.69	61.3845882353	77.0	17.4738187503	50317	362.35	4.26294117647	20.4811764706	1740.9	5671.78	810.0	Scott
824	4597	DES MOINES	9467.18	62.2840789474	77.0	20.0001616355	50315	683.75	4.49835526316	20.7892105263	3159.96	848.26	2162.58	Appanoose
825	4598	DES MOINES	4811.59	82.9584482759	77.0	20.3138861644	50317	270.74	4.66793103448	27.6832758621	1605.63	94.2	878.64	Des Moines
826	4599	DES MOINES	10102.94	70.1593055556	77.0	19.6661409089	50317	648.93	4.50645833333	23.4163888889	3371.96	1351.58	2594.89	Linn
827	4600	DES MOINES	6145.42	76.81775	77.0	14.7729598214	50317	541.35	6.766875	25.675625	2054.05	730.2	2949.66	Linn
828	4601	DES MOINES	4157.68	53.3035897436	77.0	17.4406415038	50317	295.53	3.78884615385	17.7773076923	1386.63	648.0	3676.84	Polk
829	4602	PACIFIC JUNCTION	8963.81	91.4674489796	65.0	17.5826489694	51561	660.16	6.73632653061	30.53	2991.94	5213.96	5355.36	Shelby
830	4603	DES MOINES	4377.87	76.8047368421	77.0	17.8305931495	50320	276.25	4.84649122807	25.6721052632	1463.31	1633.77	1691.16	Polk
831	4604	NEWTON	24888.04	33.6779972936	50.0	17.9347049753	50208	1976.05	2.67395128552	11.2580108254	8319.67	5631.52	1993.48	Black Hawk
832	4605	MARION	3368.78	102.084242424	57.0	13.3582683983	52302	280.85	8.51060606061	34.1693939394	1127.59	8395.82	1843.96	Cerro Gordo
833	4607	GUTTENBERG	1765.8	126.128571429	22.0	14.9885714286	52052	130.5	9.32142857143	42.0728571429	589.02	2785.61	5979.18	Hardin
834	4608	COUNCIL BLUFFS	5466.16	51.0856074766	78.0	19.359506725	51503	369.36	3.45196261682	17.0395327103	1823.23	1696.56	7575.77	Polk
835	4609	ANKENY	4569.23	80.1619298246	77.0	15.5679781013	50023	365.02	6.40385964912	26.7863157895	1526.82	559.32	1166.7	Linn
836	4610	FONDA	2077.8	346.3	76.0	18.0885714286	50540	132.0	22.0	115.47	692.82	1585.32	1800.03	Woodbury
837	4612	DAVENPORT	17346.35	114.120723684	82.0	19.8014794799	52802	1162.69	7.64927631579	38.0673684211	5786.24	416.52	508.19	Lee
838	4613	CARROLL	5895.53	95.0891935484	14.0	11.8362749616	51401	545.95	8.80564516129	31.7679032258	1969.61	1054.91	528.54	Dickinson
839	4615	MASON CITY	37761.59	160.687617021	17.0	18.0806131819	50401	2403.63	10.228212766	53.6550638298	12608.94	557.88	1057.71	Polk
840	4617	DES MOINES	31499.62	69.2299340659	77.0	20.9552324783	50317	1830.56	4.02320879121	23.122043956	10520.53	767.98	1141.14	Dickinson
841	4619	FORT MADISON	14603.4	42.5755102041	56.0	19.1722114179	52627	989.52	2.88489795918	14.2059475219	4872.64	60.84	173.76	Wright
842	4620	FONTANELLE	6495.09	141.197608696	1.0	18.4613354037	50846	480.75	10.4510869565	47.0804347826	2165.7	2439.39	456.3	Buena Vista
843	4621	MAXWELL	2594.4	123.542857143	85.0	12.382585034	50161	233.25	11.1071428571	41.8342857143	878.52	1344.63	591.0	Linn
844	4622	DES MOINES	6058.57	60.5857	77.0	19.4399095238	50320	407.0	4.07	20.2088	2020.88	3682.1	2303.31	Black Hawk
845	4623	VAN METER	1653.6	137.8	25.0	12.5095238095	50261	172.2	14.35	45.975	551.7	1300.79	472.08	Polk
846	4624	HIAWATHA	4630.54	57.88175	57.0	16.2612366071	52233	384.04	4.8005	19.311375	1544.91	1894.4	1408.31	Jones
847	4625	COUNCIL BLUFFS	1824.39	49.3078378378	78.0	14.4709009009	51501	173.05	4.67702702703	16.4543243243	608.81	1373.38	5188.1	Muscatine
848	4626	COUNCIL BLUFFS	5261.16	59.1141573034	78.0	15.3279935795	51501	450.1	5.05730337079	19.7164044944	1754.76	900.38	1396.08	Linn
849	4627	SULLY	2091.12	232.346666667	50.0	13.0416402116	50251	139.5	15.5	77.4666666667	697.2	445.07	877.62	Des Moines
850	4628	OELWEIN	7652.24	121.464126984	33.0	15.8628760393	50662	597.37	9.48206349206	40.6438095238	2560.56	1350.19	978.96	Lee
851	4629	GLENWOOD	7270.1	83.5643678161	65.0	16.5138711002	51534	571.69	6.57114942529	27.8979310345	2427.12	4003.61	924.95	Story
852	4630	DAVENPORT	22288.42	190.499316239	82.0	19.0822547823	52803	1187.35	10.1482905983	63.5958974359	7440.72	5492.36	301.8	Polk
853	4631	CEDAR FALLS	3995.99	102.461282051	7.0	14.8800610501	50613	362.05	9.28333333333	34.2833333333	1337.05	1528.26	835.14	Clarke
854	4633	CARTER LAKE	7907.59	66.4503361345	78.0	16.7835843699	51510	592.85	4.98193277311	22.1679831933	2637.99	3134.15	1932.32	Polk
855	4634	CEDAR RAPIDS	4536.79	67.7132835821	57.0	18.0777967306	52402	307.5	4.58955223881	22.6086567164	1514.78	1025.28	1348.8	Polk
856	4635	CEDAR RAPIDS	2135.12	53.378	57.0	20.2348799392	52405	132.94	3.3235	17.84125	713.65	3701.05	188.16	Story
857	4636	CEDAR RAPIDS	2441.95	65.9986486486	57.0	23.5585309865	52402	113.92	3.07891891892	22.0218918919	814.81	899.08	193.26	Clay
858	4637	CEDAR RAPIDS	6735.91	41.579691358	57.0	17.0312487179	52404	518.04	3.19777777778	13.8704938272	2247.02	1331.23	3574.26	Polk
859	4638	DAVENPORT	35719.18	256.972517986	82.0	20.5103978471	52804	1578.25	11.3543165468	85.7203597122	11915.13	15798.56	1546.68	Linn
860	4640	DAVENPORT	16894.0	152.198198198	82.0	25.2656964483	52807	758.13	6.83	50.7737837838	5635.89	529.56	1343.24	Linn
861	4641	DES MOINES	6399.49	41.2870322581	77.0	17.3512714034	50315	491.05	3.16806451613	13.7955483871	2138.31	1049.97	1008.24	Boone
862	4642	WATERLOO	12594.06	108.569482759	7.0	20.1712982348	50701	846.36	7.29620689655	36.2067241379	4199.98	6276.31	938.72	Greene
863	4643	RED OAK	3030.78	112.251111111	69.0	18.9002469136	51566	177.9	6.58888888889	37.4533333333	1011.24	525.18	930.84	
864	4644	DAVENPORT	13394.52	91.7432876712	82.0	17.856094282	52803	1199.65	8.21678082192	30.6062328767	4468.51	1443.99	605.16	Pottawattamie
865	4645	ELDRIDGE	3334.82	43.3093506494	82.0	16.1941995289	52748	258.02	3.35090909091	14.4471428571	1112.43	523.8	909.78	Polk
866	4647	WATERLOO	6430.7	88.0917808219	7.0	18.240975212	50707	509.67	6.98178082192	29.3952054795	2145.85	134.08	372.84	Des Moines
867	4648	WATERLOO	48383.45	265.843131868	7.0	24.9952348247	50703	1983.87	10.9003846154	88.6817032967	16140.07	194.4	638.91	Franklin
868	4650	SWEA CITY	2877.23	119.884583333	55.0	13.094288278	50590	232.22	9.67583333333	39.9866666667	959.68	238.56	1172.4	Polk
869	4651	JEWELL	3763.24	59.733968254	40.0	14.0216809368	50130	400.11	6.35095238095	20.0465079365	1262.93	310.16	822.6	Linn
870	4652	DAVENPORT	24621.19	157.828141026	82.0	23.2589797009	52803	1187.37	7.61134615385	52.6468589744	8212.91	3123.12	1397.7	Marion
871	4653	JEFFERSON	2561.93	80.0603125	37.0	19.8254118105	50129	187.06	5.845625	26.7103125	854.73	608.86	806.28	Story
872	4654	STUART	6852.44	97.892	1.0	15.6345327605	50250	510.13	7.28757142857	32.7374285714	2291.62	2765.76	309.48	Story
873	4655	PRAIRIE CITY	2590.61	92.5217857143	50.0	18.3664285714	50228	178.3	6.36785714286	31.0128571429	868.36	326.04	1664.7	Plymouth
874	4656	AMES	2252.66	77.6779310345	85.0	18.55591133	50010	170.42	5.87655172414	25.9327586207	752.05	982.64	865.14	Dubuque
875	4657	WELLSBURG	1570.8	142.8	38.0	9.50164502165	50680	199.5	18.1363636364	48.0490909091	528.54	1081.74	2032.52	Johnson
876	4658	IOWA FALLS	1435.88	119.656666667	42.0	13.3407936508	50126	156.0	13.0	40.0733333333	480.88	1096.21	1838.68	Black Hawk
877	4659	CONRAD	1178.73	53.5786363636	38.0	18.4235281385	50621	98.1	4.45909090909	18.125	398.75	2685.78	732.66	Polk
878	4660	CEDAR RAPIDS	7868.7	128.995081967	57.0	18.8037431694	52403	464.76	7.61901639344	43.0339344262	2625.07	3502.26	1112.94	Linn
879	4661	GRIMES	3751.33	69.4690740741	77.0	17.7943452381	50111	314.72	5.82814814815	23.2305555556	1254.45	3955.33	918.84	Bremer
880	4662	CEDAR RAPIDS	7721.42	91.9216666667	57.0	15.8229591837	52405	625.35	7.44464285714	30.6671428571	2576.04	134.59	2425.14	Buchanan
881	4663	PEOSTA	3756.12	121.16516129	31.0	16.0362519201	52068	272.5	8.79032258065	40.5419354839	1256.8	4819.68	731.52	Black Hawk
882	4664	BOONE	2657.15	126.530952381	8.0	14.8108133411	50036	255.75	12.1785714286	42.4323809524	891.08	1936.66	1406.16	Cerro Gordo
883	4665	ANKENY	5822.82	114.172941176	77.0	15.7660154062	50021	426.62	8.36509803922	38.0803921569	1942.1	849.24	889.5	Polk
884	4667	BEVINGTON	4582.04	76.3673333333	61.0	17.6529107143	50033	356.11	5.93516666667	25.4903333333	1529.42	530.44	1485.0	Lee
885	4668	CLEAR LAKE	13226.63	75.1513068182	17.0	14.5385795455	50428	1150.5	6.53693181818	25.1717045455	4430.22	13892.94	579.6	Wapello
886	4669	DES MOINES	9427.17	117.839625	77.0	82.2522955743	50312	138.02	1.72525	39.289	3143.12	9189.13	148.68	Cerro Gordo
887	4670	TRIPOLI	16586.7	91.6392265193	9.0	13.8864647461	50676	1463.48	8.08552486188	30.6799447514	5553.07	354.54	1016.29	Linn
888	4672	GUTTENBERG	597.45	31.4447368421	22.0	17.2219298246	52052	46.75	2.46052631579	10.4878947368	199.27	2351.41	618.6	Page
889	4673	WEST POINT	21106.32	148.636056338	56.0	17.69481556	52656	1255.0	8.83802816901	49.565915493	7038.36	890.52	2343.12	Des Moines
890	4674	AMES	7061.26	84.0626190476	85.0	18.3243183107	50010	482.83	5.74797619048	28.0791666667	2358.65	1610.36	875.16	Clayton
891	4675	AMES	4080.09	80.0017647059	85.0	19.9063468721	50010	259.41	5.08647058824	26.7578431373	1364.65	2363.21	249.12	Linn
892	4676	SIOUX CITY	5002.91	53.7947311828	97.0	21.0340632252	51101	298.89	3.21387096774	17.9475268817	1669.12	1445.13	3691.45	Polk
893	4677	CORALVILLE	151432.73	1992.53592105	52.0	27.7040538847	52241	6974.25	91.7664473684	664.709342105	50517.91	861.91	963.24	Decatur
894	4678	ADEL	30260.71	204.464256757	25.0	14.9460384492	50003	2096.21	14.1635810811	68.3406081081	10114.41	156.12	1131.54	Clayton
895	4679	CEDAR RAPIDS	3491.16	158.689090909	57.0	13.7882251082	52402	285.0	12.9545454545	53.1709090909	1169.76	447.96	1441.2	Iowa
896	4681	WEST UNION	3768.97	71.1126415094	33.0	17.2295920753	52175	305.26	5.75962264151	23.7771698113	1260.19	196.38	3849.3	
897	4683	WATERLOO	917.78	83.4345454545	7.0	16.396969697	50701	76.0	6.90909090909	27.8372727273	306.21	506.64	892.6	Polk
898	4684	INDIANOLA	6525.65	90.6340277778	91.0	14.7414087302	50125	538.6	7.48055555556	30.23	2176.56	1874.76	622.32	Buena Vista
899	4685	Dubuque	7208.47	131.063090909	31.0	24.4386320346	52001	362.1	6.58363636364	43.7050909091	2403.78	737.28	666.78	Black Hawk
900	4686	CLINTON	5965.93	40.8625342466	23.0	21.4725088947	52732	426.59	2.92184931507	13.6380136986	1991.15	757.97	582.3	Woodbury
901	4687	CEDAR RAPIDS	3914.09	88.9565909091	57.0	15.1904761905	52402	323.2	7.34545454545	29.8372727273	1312.84	10308.35	3532.34	
902	4688	CARROLL	3425.1	155.686363636	14.0	13.8606060606	51401	291.0	13.2272727273	52.2163636364	1148.76	1375.98	162.0	Polk
903	4689	FORT MADISON	1027.86	128.4825	56.0	15.0442857143	52627	75.0	9.375	42.84	342.72	988.86	474.0	Polk
904	4690	BALDWIN	2205.09	110.2545	49.0	17.2312380952	52207	186.85	9.3425	37.2375	744.75	581.83	900.84	Page
905	4691	IOWA FALLS	1380.84	92.056	42.0	19.0551111111	50126	103.25	6.88333333333	30.704	460.56	198.18	1255.98	Dubuque
906	4692	KEOKUK	1888.8	171.709090909	56.0	18.9631168831	52632	100.5	9.13636363636	57.72	634.92	1365.6	1947.75	Crawford
907	4694	DAVENPORT	10152.72	101.5272	82.0	21.072852381	52806	556.1	5.561	33.8806	3388.06	1020.34	350.88	Story
908	4695	ALTOONA	3279.84	131.1936	77.0	13.8127238095	50009	252.75	10.11	43.8048	1095.12	1476.48	509.1	Scott
909	4696	WEST DES MOINES	4028.8	52.3220779221	77.0	18.9000610456	50266	257.72	3.34701298701	17.4546753247	1344.01	242.52	294.84	Polk
910	4697	IOWA CITY	31897.6	209.852631579	52.0	21.502153245	52240	1503.23	9.88967105263	69.975	10636.2	537.24	2503.02	Johnson
911	4698	FAIRFIELD	4107.6	120.811764706	51.0	17.9798179272	52556	275.0	8.08823529412	40.3020588235	1370.27	3242.34	3184.28	Johnson
912	4699	BETTENDORF	3626.13	157.657826087	82.0	18.971552795	52722	202.5	8.80434782609	52.5717391304	1209.15	1079.16	406.66	Black Hawk
913	4700	ALLISON	3876.43	66.835	12.0	14.692955665	50602	377.45	6.50775862069	22.3277586207	1295.01	1373.92	30.6	Iowa
914	4701	BOONE	2714.28	180.952	8.0	13.6566349206	50036	240.75	16.05	60.644	909.66	909.24	636.59	Lyon
915	4702	FORT DODGE	5826.5	208.089285714	94.0	18.9217687075	50501	406.5	14.5178571429	69.7114285714	1951.92	828.95	718.48	Sioux
916	4703	SIOUX CITY	4044.24	126.3825	97.0	24.307202381	51101	218.5	6.828125	42.145	1348.64	1140.04	1143.54	Polk
917	4704	COUNCIL BLUFFS	5433.81	84.90328125	78.0	15.9638002232	51501	484.92	7.576875	28.33203125	1813.25	223.2	515.64	Scott
918	4705	CORALVILLE	6500.52	171.066315789	52.0	17.197443609	52241	438.0	11.5263157895	57.1247368421	2170.74	1305.54	1104.84	Dickinson
919	4706	CLINTON	998.94	124.8675	23.0	13.3971428571	52732	75.0	9.375	41.64	333.12	284.01	1406.38	Madison
920	4707	CLINTON	1373.46	228.91	23.0	18.3476190476	52732	73.5	12.25	76.33	457.98	1449.48	1402.77	Howard
921	4708	GLENWOOD	12480.48	122.357647059	65.0	11.6292623716	51534	1150.5	11.2794117647	41.0094117647	4182.96	1317.0	514.82	Carroll
